name,mean lumi,std lumi,percentile,mean hue,std hue,label
C:\opencv\nonwhite\2.2\2.293mm-10-Set10\2.293mm-10-Set10_CV014_StoneImage112_2019-01-25_081048.JPG,136.5384161,0.104278343137255,0.012085714,0.26867102,0.854037176,0
C:\opencv\nonwhite\2.2\2.293mm-10-Set10\2.293mm-10-Set10_CV014_StoneImage36_2019-01-25_081048.JPG,139.1640443,0.117595564470588,0.012257143,0.276652478,0.853668,0
C:\opencv\nonwhite\2.2\2.293mm-10-Set10\2.293mm-10-Set10_CV014_StoneImage74_2019-01-25_081048.JPG,140.0415813,0.114778806156863,0.012196429,0.260463001,0.849692138,0
C:\opencv\nonwhite\2.2\2.293mm-2-Set10\2.293mm-2-Set10_CV014_StoneImage111_2019-01-25_080417.JPG,139.6411834,0.116320858784314,0.012192857,0.2485849155,0.830690309,0
C:\opencv\nonwhite\2.2\2.293mm-2-Set10\2.293mm-2-Set10_CV014_StoneImage36_2019-01-25_080417.JPG,138.0773046,0.110443028627451,0.012242857,0.2732158975,0.851221847,0
C:\opencv\nonwhite\2.2\2.293mm-2-Set10\2.293mm-2-Set10_CV014_StoneImage73_2019-01-25_080417.JPG,140.4875073,0.111655226,0.012292857,0.2488938255,0.834991773,0
C:\opencv\nonwhite\2.2\2.293mm-3-Set10\2.293mm-3-Set10_CV014_StoneImage111_2019-01-25_080502.JPG,139.9302393,0.112128190156863,0.012235714,0.2510255105,0.840206014,0
C:\opencv\nonwhite\2.2\2.293mm-3-Set10\2.293mm-3-Set10_CV014_StoneImage36_2019-01-25_080502.JPG,139.2741699,0.115174115333333,0.012153571,0.281162644,0.85197859,0
C:\opencv\nonwhite\2.2\2.293mm-3-Set10\2.293mm-3-Set10_CV014_StoneImage73_2019-01-25_080502.JPG,142.4922711,0.110099639411765,0.012014286,0.240376867,0.82406538,0
C:\opencv\nonwhite\2.2\2.293mm-4-Set10\2.293mm-4-Set10_CV014_StoneImage112_2019-01-25_080546.JPG,139.6606572,0.10863866172549,0.012282143,0.257350862,0.83763517,0
C:\opencv\nonwhite\2.2\2.293mm-4-Set10\2.293mm-4-Set10_CV014_StoneImage36_2019-01-25_080546.JPG,139.3499852,0.114505962980392,0.012082143,0.258282623,0.846166187,0
C:\opencv\nonwhite\2.2\2.293mm-4-Set10\2.293mm-4-Set10_CV014_StoneImage74_2019-01-25_080546.JPG,136.8126471,0.108291730431373,0.012142857,0.290359118,0.863816424,0
C:\opencv\nonwhite\2.2\2.293mm-5-Set10\2.293mm-5-Set10_CV014_StoneImage112_2019-01-25_080623.JPG,140.8930053,0.112286170980392,0.01205,0.2387820365,0.817461835,0
C:\opencv\nonwhite\2.2\2.293mm-5-Set10\2.293mm-5-Set10_CV014_StoneImage36_2019-01-25_080623.JPG,139.4176991,0.11176647227451,0.012107143,0.2577583095,0.844763511,0
C:\opencv\nonwhite\2.2\2.293mm-5-Set10\2.293mm-5-Set10_CV014_StoneImage74_2019-01-25_080623.JPG,138.1498371,0.113462123882353,0.012060714,0.269029377,0.860101993,0
C:\opencv\nonwhite\2.2\2.293mm-6-Set10\2.293mm-6-Set10_CV014_StoneImage113_2019-01-25_080719.JPG,139.9386189,0.100520468,0.012567857,0.2286003505,0.809430443,0
C:\opencv\nonwhite\2.2\2.293mm-6-Set10\2.293mm-6-Set10_CV014_StoneImage37_2019-01-25_080719.JPG,140.6968904,0.112373597019608,0.012289286,0.253021883,0.831929798,0
C:\opencv\nonwhite\2.2\2.293mm-6-Set10\2.293mm-6-Set10_CV014_StoneImage75_2019-01-25_080719.JPG,138.7204713,0.118916171647059,0.012125,0.2819806045,0.868481784,0
C:\opencv\nonwhite\2.2\2.293mm-7-Set10\2.293mm-7-Set10_CV014_StoneImage112_2019-01-25_080809.JPG,138.3075802,0.111017913254902,0.01225,0.25170509,0.840294478,0
C:\opencv\nonwhite\2.2\2.293mm-7-Set10\2.293mm-7-Set10_CV014_StoneImage36_2019-01-25_080809.JPG,140.6890499,0.11695894454902,0.012817857,0.2561774965,0.835431274,0
C:\opencv\nonwhite\2.2\2.293mm-7-Set10\2.293mm-7-Set10_CV014_StoneImage74_2019-01-25_080809.JPG,140.2371553,0.107101246156863,0.012303571,0.2579470305,0.847964412,0
C:\opencv\nonwhite\2.2\2.293mm-8-Set10\2.293mm-8-Set10_CV014_StoneImage112_2019-01-25_080859.JPG,135.7278813,0.115570567647059,0.012271429,0.3015877365,0.889173304,0
C:\opencv\nonwhite\2.2\2.293mm-8-Set10\2.293mm-8-Set10_CV014_StoneImage36_2019-01-25_080859.JPG,140.3576105,0.112712984352941,0.013092857,0.246787844,0.822740177,0
C:\opencv\nonwhite\2.2\2.293mm-8-Set10\2.293mm-8-Set10_CV014_StoneImage74_2019-01-25_080859.JPG,141.0844695,0.107056704705882,0.01205,0.228477486,0.81248971,0
C:\opencv\nonwhite\2.2\2.293mm-9-Set10\2.293mm-9-Set10_CV014_StoneImage112_2019-01-25_080945.JPG,138.0874816,0.104240199058824,0.012125,0.2475077235,0.834030694,0
C:\opencv\nonwhite\2.2\2.293mm-9-Set10\2.293mm-9-Set10_CV014_StoneImage36_2019-01-25_080945.JPG,141.9215916,0.111092817333333,0.012207143,0.2392302075,0.818355243,0
C:\opencv\nonwhite\2.2\2.293mm-9-Set10\2.293mm-9-Set10_CV014_StoneImage74_2019-01-25_080945.JPG,139.1322751,0.119579229019608,0.01215,0.2866447135,0.866305499,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage111_2018-07-06_083913.JPG,166.645918,0.0824646701176471,0.011417857,0.038291476,0.36173616,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage112_2018-07-06_090236.JPG,166.5976253,0.0902272579607843,0.010828571,0.0458176965,0.402720095,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage112_2018-07-06_090553.JPG,169.8001625,0.0737280488627451,0.008792857,0.027805704,0.297144248,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage112_2018-07-06_090844.JPG,170.4551241,0.0851416484705882,0.011221429,0.03070424,0.324370666,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage112_2018-07-06_091013.JPG,169.315478,0.0687066381960784,0.011467857,0.021627554,0.268375479,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage113_2018-07-06_090645.JPG,169.8950034,0.069477832745098,0.010578571,0.01372746,0.184256107,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage36_2018-07-06_083913.JPG,167.1038485,0.0670636688627451,0.011692857,0.0120004685,0.170812114,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage36_2018-07-06_090236.JPG,170.8243934,0.072180318627451,0.011185714,0.010802869,0.176141018,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage36_2018-07-06_090553.JPG,168.6998804,0.0629725424705882,0.008960714,0.016053781,0.218908788,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage36_2018-07-06_090844.JPG,170.6662539,0.0824996083921569,0.011535714,0.0221127285,0.244274385,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage36_2018-07-06_091013.JPG,168.9667195,0.0804410348235294,0.011267857,0.029603397,0.3163091,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage37_2018-07-06_090645.JPG,167.571525,0.0911478021176471,0.010585714,0.0395889265,0.370938733,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage73_2018-07-06_083913.JPG,168.6609652,0.0844024594117647,0.011692857,0.036066073,0.352678026,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage74_2018-07-06_090236.JPG,172.1038918,0.0873077486666667,0.010828571,0.03392652,0.334469255,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage74_2018-07-06_090553.JPG,169.6045541,0.0788833183921569,0.009410714,0.0286696225,0.314096195,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage74_2018-07-06_090844.JPG,171.4895619,0.0713460819215686,0.012146429,0.0202424885,0.254884597,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage74_2018-07-06_091013.JPG,169.0769231,0.082384592745098,0.012071429,0.037789744,0.356208957,0
C:\opencv\nonwhite\2.3\2.3\2.3_CV040_StoneImage75_2018-07-06_090645.JPG,168.897673,0.0813061156470588,0.011971429,0.0330662635,0.32828235,0
C:\opencv\nonwhite\2.3\2.34\2.34_CV002_StoneImage111_2018-02-20_023623.JPG,154.0620627,0.104500088509804,0.011739286,0.102967823,0.556210924,0
C:\opencv\nonwhite\2.3\2.34\2.34_CV002_StoneImage36_2018-02-20_023623.JPG,158.7453075,0.082305753254902,0.012367857,0.0560328905,0.405185079,0
C:\opencv\nonwhite\2.3\2.34\2.34_CV002_StoneImage73_2018-02-20_023623.JPG,156.0027872,0.0911022827843137,0.011532143,0.0595721985,0.40468577,0
C:\opencv\nonwhite\2.3\2.34\2.34_CV036_StoneImage112_2018-02-19_085920.JPG,160.6896243,0.0928042134901961,0.011978571,0.03392418,0.287134159,0
C:\opencv\nonwhite\2.3\2.34\2.34_CV036_StoneImage36_2018-02-19_085920.JPG,154.6665653,0.112931235176471,0.01175,0.106099092,0.564024641,0
C:\opencv\nonwhite\2.3\2.34\2.34_CV036_StoneImage74_2018-02-19_085920.JPG,154.1899491,0.108147846078431,0.011939286,0.084108639,0.502103991,0
C:\opencv\nonwhite\2.3\2.34\2.34_CV052_StoneImage113_2018-02-20_075307.JPG,157.1361963,0.10889996545098,0.011642857,0.092320564,0.524710386,0
C:\opencv\nonwhite\2.3\2.34\2.34_CV052_StoneImage37_2018-02-20_075307.JPG,154.4067949,0.111875381921569,0.011878571,0.10384443,0.559960237,0
C:\opencv\nonwhite\2.3\2.34\2.34_CV052_StoneImage75_2018-02-20_075307.JPG,160.8896776,0.108662793647059,0.012075,0.0728134305,0.465683708,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage111_2018-07-06_083217.JPG,167.2043372,0.0838882941568627,0.011692857,0.0417899015,0.380110154,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage111_2018-07-06_084630.JPG,167.8438184,0.0776252665882353,0.013057143,0.030392305,0.313540555,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage112_2018-07-06_083128.JPG,168.1935833,0.0651828735686275,0.009907143,0.011076328,0.151378219,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage112_2018-07-06_084454.JPG,165.647606,0.0808061422745098,0.013053571,0.0346315075,0.337422309,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage112_2018-07-06_085309.JPG,166.7733893,0.0717566272941177,0.014467857,0.0183935185,0.244728385,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage112_2018-07-06_085723.JPG,169.6727701,0.0765836008627451,0.013653571,0.0191060505,0.252614512,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage112_2018-07-06_090113.JPG,171.0493385,0.0727989869803922,0.012957143,0.0120392955,0.166935156,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage113_2018-07-06_083953.JPG,169.5677894,0.0661489063921569,0.012617857,0.009216877,0.149448028,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage113_2018-07-06_084549.JPG,165.0270672,0.086249919254902,0.012007143,0.030720476,0.29679848,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage113_2018-07-06_085156.JPG,166.4520999,0.0825724373333333,0.013010714,0.03346153,0.325847583,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage113_2018-07-06_090913.JPG,169.0398323,0.0699301439607843,0.013628571,0.01594174,0.216898355,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage36_2018-07-06_083128.JPG,168.6872279,0.0731121332156863,0.009842857,0.0141246355,0.206901174,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage36_2018-07-06_083217.JPG,165.602928,0.0828397607058824,0.011953571,0.0401385615,0.364477109,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage36_2018-07-06_084454.JPG,164.9278075,0.0922510836470588,0.013357143,0.038139066,0.362092564,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage36_2018-07-06_084630.JPG,167.9007383,0.0880624227058824,0.013060714,0.0330035445,0.334511176,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage36_2018-07-06_085309.JPG,168.5100727,0.0706734990980392,0.012764286,0.0238386495,0.279403241,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage36_2018-07-06_085723.JPG,171.2105411,0.08450014,0.012739286,0.0254500745,0.283582081,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage36_2018-07-06_090113.JPG,169.7787442,0.0726791814509804,0.013139286,0.0276726475,0.298969414,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage37_2018-07-06_083953.JPG,166.7186782,0.0800135542745098,0.012428571,0.027282415,0.288750084,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage37_2018-07-06_084549.JPG,167.5065296,0.0829734190196079,0.012853571,0.027243334,0.29425117,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage37_2018-07-06_085156.JPG,165.3172812,0.072608862745098,0.012978571,0.023948885,0.277863878,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage37_2018-07-06_090913.JPG,168.908147,0.0778243783529412,0.013414286,0.027708096,0.304660837,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage73_2018-07-06_083217.JPG,168.7230494,0.0783681218431373,0.011992857,0.0230066525,0.276496821,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage73_2018-07-06_084630.JPG,168.6755919,0.0774566845098039,0.012671429,0.0281555515,0.281115477,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage74_2018-07-06_083128.JPG,168.7349028,0.0824743520392157,0.010467857,0.0321960885,0.32153646,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage74_2018-07-06_084454.JPG,165.9168263,0.0904265045882353,0.013053571,0.0507145565,0.410353848,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage74_2018-07-06_085309.JPG,167.0680372,0.0788778545882353,0.014592857,0.0283753545,0.299641251,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage74_2018-07-06_085723.JPG,167.3797791,0.0794963189019608,0.012610714,0.0327026915,0.334776974,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage74_2018-07-06_090113.JPG,170.3800223,0.0777440121176471,0.0128,0.028236993,0.308552639,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage75_2018-07-06_083953.JPG,168.613109,0.0829274601568628,0.012314286,0.0364583425,0.353521761,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage75_2018-07-06_084549.JPG,165.0259555,0.0780628074509804,0.012521429,0.024610681,0.28507849,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage75_2018-07-06_085156.JPG,165.7655647,0.0869471258039216,0.012964286,0.029705326,0.31904172,0
C:\opencv\nonwhite\2.4\2.4\2.4_CV040_StoneImage75_2018-07-06_090913.JPG,167.2358031,0.0793752361176471,0.013207143,0.033522375,0.324735536,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV036_StoneImage111_2018-03-23_051557.JPG,150.2305331,0.0974961692156863,0.012796429,0.094877456,0.51095877,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV036_StoneImage112_2018-03-23_051630.JPG,151.4510284,0.106188741529412,0.014585714,0.0998330755,0.531775541,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV036_StoneImage112_2018-03-23_051659.JPG,151.6950637,0.0893659576078431,0.013457143,0.0700947225,0.46234907,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV036_StoneImage36_2018-03-23_051557.JPG,151.8035144,0.104314974313725,0.013414286,0.1007895395,0.51987556,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV036_StoneImage36_2018-03-23_051630.JPG,152.9206563,0.106078425490196,0.013278571,0.1011094405,0.534196811,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV036_StoneImage36_2018-03-23_051659.JPG,153.2281645,0.118073700156863,0.013289286,0.117646721,0.584207071,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV036_StoneImage73_2018-03-23_051557.JPG,155.4563418,0.118075871686275,0.013375,0.091170854,0.495021604,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV036_StoneImage74_2018-03-23_051630.JPG,152.1278008,0.121166584156863,0.012910714,0.109383477,0.558583502,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV036_StoneImage74_2018-03-23_051659.JPG,151.8382353,0.115725372470588,0.0136,0.10332264,0.537105708,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV039_StoneImage112_2018-03-23_073904.JPG,147.8405298,0.0796419750588235,0.013482143,0.08993775,0.509790044,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV039_StoneImage113_2018-03-23_073826.JPG,145.2570423,0.0928209330980392,0.013185714,0.1316759195,0.631280023,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV039_StoneImage113_2018-03-23_073848.JPG,145.3413061,0.0942846858823529,0.013289286,0.12811343,0.620883647,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV039_StoneImage36_2018-03-23_073904.JPG,148.2573549,0.0926307469803922,0.013475,0.111343277,0.588862304,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV039_StoneImage37_2018-03-23_073826.JPG,144.7996178,0.0887737792156863,0.013082143,0.1293145455,0.609013368,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV039_StoneImage37_2018-03-23_073848.JPG,146.7155862,0.0922284076470588,0.012946429,0.120844126,0.586716623,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV039_StoneImage74_2018-03-23_073904.JPG,148.3977024,0.0837757329411765,0.013057143,0.080701783,0.463056957,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV039_StoneImage75_2018-03-23_073826.JPG,148.9800437,0.0938452091764706,0.013064286,0.1157159715,0.598459999,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV039_StoneImage75_2018-03-23_073848.JPG,146.7779307,0.101030431921569,0.012978571,0.117977295,0.601491916,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV042_StoneImage112_2018-09-25_052927.JPG,158.2454471,0.103230468784314,0.013139286,0.080014295,0.497319996,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV042_StoneImage112_2018-09-25_052955.JPG,156.3817781,0.0921948238431373,0.012975,0.066358566,0.45846672,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV042_StoneImage112_2018-09-25_053024.JPG,156.5556775,0.0922530358039216,0.013021429,0.065503532,0.455186237,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV042_StoneImage36_2018-09-25_052927.JPG,158.9533839,0.0962483690588235,0.012717857,0.0490160245,0.354973042,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV042_StoneImage36_2018-09-25_052955.JPG,156.9824108,0.101731293294118,0.013807143,0.079629315,0.487368764,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV042_StoneImage36_2018-09-25_053024.JPG,156.7416667,0.102648895137255,0.013714286,0.0820540105,0.491384815,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV042_StoneImage74_2018-09-25_052927.JPG,154.496085,0.101662399098039,0.012771429,0.087436627,0.52154892,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV042_StoneImage74_2018-09-25_052955.JPG,157.0937243,0.103130698980392,0.013032143,0.080133597,0.492175755,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV042_StoneImage74_2018-09-25_053024.JPG,156.3597726,0.106917719882353,0.013192857,0.083404747,0.503337611,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV051_StoneImage112_2018-03-23_053335.JPG,153.3319694,0.100962898627451,0.013092857,0.098783206,0.523115338,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV051_StoneImage112_2018-03-23_053413.JPG,150.9236871,0.104553993137255,0.013057143,0.1186690035,0.581104094,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV051_StoneImage113_2018-03-23_053356.JPG,150.9556541,0.105369881058824,0.012885714,0.1212466915,0.589072135,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV051_StoneImage36_2018-03-23_053335.JPG,153.7328013,0.0996504069019608,0.012978571,0.092927827,0.527111848,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV051_StoneImage36_2018-03-23_053413.JPG,155.0043908,0.106674242509804,0.013014286,0.095686594,0.509151687,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV051_StoneImage37_2018-03-23_053356.JPG,154.0401479,0.112836865215686,0.013521429,0.103088477,0.553359772,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV051_StoneImage74_2018-03-23_053335.JPG,152.4847222,0.104076982470588,0.012857143,0.102072719,0.526380842,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV051_StoneImage74_2018-03-23_053413.JPG,151.7722992,0.101996351098039,0.012892857,0.106493649,0.561033942,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV051_StoneImage75_2018-03-23_053356.JPG,151.5935183,0.108955119607843,0.013003571,0.122875545,0.607836779,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV052_StoneImage112_2018-03-23_072324.JPG,149.6229689,0.0962786465098039,0.012967857,0.106194015,0.562163643,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV052_StoneImage113_2018-03-23_072347.JPG,150.5479268,0.102259406392157,0.013264286,0.1112018045,0.553093778,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV052_StoneImage113_2018-03-23_072403.JPG,150.3932462,0.103010208,0.013114286,0.112330549,0.557837567,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV052_StoneImage36_2018-03-23_072324.JPG,153.7742537,0.0977660350588235,0.0134,0.0727471025,0.454702148,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV052_StoneImage37_2018-03-23_072347.JPG,150.6721863,0.105124803647059,0.013803571,0.108381253,0.57510205,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV052_StoneImage37_2018-03-23_072403.JPG,150.9682026,0.103587910078431,0.013253571,0.114339613,0.592460303,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV052_StoneImage74_2018-03-23_072324.JPG,152.7581274,0.0987320238039216,0.013732143,0.0888181415,0.485988251,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV052_StoneImage75_2018-03-23_072347.JPG,154.0270788,0.108853517019608,0.013057143,0.0946597905,0.521885925,0
C:\opencv\nonwhite\2.4\2.42\2.42_CV052_StoneImage75_2018-03-23_072403.JPG,154.873747,0.105434464117647,0.013182143,0.07560493,0.464815727,0
C:\opencv\nonwhite\2.4\2.44\2.44_CV036_StoneImage112_2018-02-19_084822.JPG,153.8632124,0.0869900910588235,0.013785714,0.0487363975,0.397191531,0
C:\opencv\nonwhite\2.4\2.44\2.44_CV036_StoneImage36_2018-02-19_084822.JPG,156.2800432,0.0921620190588235,0.013225,0.052647426,0.413257059,0
C:\opencv\nonwhite\2.4\2.44\2.44_CV036_StoneImage74_2018-02-19_084822.JPG,157.8977417,0.112221478941176,0.014075,0.0573515845,0.404936862,0
C:\opencv\nonwhite\2.4\2.44\2.44_CV052_StoneImage113_2018-02-20_080830.JPG,157.1920889,0.0784651201176471,0.013182143,0.024085216,0.219016269,0
C:\opencv\nonwhite\2.4\2.44\2.44_CV052_StoneImage37_2018-02-20_080830.JPG,158.03452,0.0936102541960784,0.013242857,0.0353813645,0.318514182,0
C:\opencv\nonwhite\2.4\2.44\2.44_CV052_StoneImage75_2018-02-20_080830.JPG,155.8333333,0.0926684442745098,0.013628571,0.055632334,0.421035067,0
C:\opencv\nonwhite\2.4\2.45\2.45_CV002_StoneImage111_2018-02-20_024533.JPG,154.8861475,0.0898726243529412,0.013896429,0.0580315935,0.432879021,0
C:\opencv\nonwhite\2.4\2.45\2.45_CV002_StoneImage36_2018-02-20_024533.JPG,156.1607005,0.0687723524313726,0.013867857,0.0270801105,0.270760657,0
C:\opencv\nonwhite\2.4\2.45\2.45_CV002_StoneImage73_2018-02-20_024533.JPG,155.5934655,0.0783080013333333,0.013335714,0.0407906365,0.337814822,0
C:\opencv\nonwhite\2.4\2.46\2.46_CV036_StoneImage112_2018-02-19_083931.JPG,160.5786548,0.107467104588235,0.01285,0.054924565,0.408619225,0
C:\opencv\nonwhite\2.4\2.46\2.46_CV036_StoneImage36_2018-02-19_083931.JPG,157.9719346,0.104105329529412,0.013107143,0.059550424,0.423727906,0
C:\opencv\nonwhite\2.4\2.46\2.46_CV036_StoneImage74_2018-02-19_083931.JPG,160.6436224,0.11655127172549,0.014,0.0594780115,0.435074165,0
C:\opencv\nonwhite\2.4\2.47\2.47_CV002_StoneImage112_2018-02-20_025155.JPG,161.0471922,0.0782749056470588,0.013546429,0.0270860815,0.272218893,0
C:\opencv\nonwhite\2.4\2.47\2.47_CV002_StoneImage36_2018-02-20_025155.JPG,159.3180183,0.0831417826666667,0.012903571,0.050214244,0.398904447,0
C:\opencv\nonwhite\2.4\2.47\2.47_CV002_StoneImage74_2018-02-20_025155.JPG,159.6869708,0.0882882660784314,0.013075,0.05474985,0.420492659,0
C:\opencv\nonwhite\2.4\2.47\2.47_CV052_StoneImage112_2018-02-20_082119.JPG,160.647446,0.0845468385490196,0.013564286,0.031775345,0.292394513,0
C:\opencv\nonwhite\2.4\2.47\2.47_CV052_StoneImage36_2018-02-20_082119.JPG,160.7365088,0.108136597254902,0.012971429,0.0684958015,0.464408766,0
C:\opencv\nonwhite\2.4\2.47\2.47_CV052_StoneImage74_2018-02-20_082119.JPG,160.6425565,0.0922507148627451,0.013578571,0.0559402585,0.420881331,0
C:\opencv\nonwhite\2.4\2.49\2.49_CV002_StoneImage112_2018-02-20_023017.JPG,176.1014111,0.0620095670588235,0.014932143,0.001376313,0.012272013,0
C:\opencv\nonwhite\2.4\2.49\2.49_CV002_StoneImage36_2018-02-20_023017.JPG,176.0518903,0.0578932301176471,0.014453571,0.0106538605,0.188861091,0
C:\opencv\nonwhite\2.4\2.49\2.49_CV002_StoneImage74_2018-02-20_023017.JPG,177.125,0.0610371537647059,0.014685714,0.006729307,0.127903269,0
C:\opencv\nonwhite\2.4\2.49\2.49_CV052_StoneImage113_2018-02-20_074335.JPG,179.4803111,0.0628329984705882,0.014692857,0.007566395,0.148331535,0
C:\opencv\nonwhite\2.4\2.49\2.49_CV052_StoneImage37_2018-02-20_074335.JPG,178.0061943,0.0676609307058824,0.014414286,0.01224807,0.195926588,0
C:\opencv\nonwhite\2.4\2.49\2.49_CV052_StoneImage75_2018-02-20_074335.JPG,177.9755976,0.0621992360784314,0.014342857,0.0028402195,0.027703524,0
C:\opencv\nonwhite\2.5\2.5\2.5_CV040_StoneImage111_2018-07-06_083814.JPG,168.6782753,0.0721276807058824,0.012921429,0.0206527075,0.253767957,0
C:\opencv\nonwhite\2.5\2.5\2.5_CV040_StoneImage111_2018-07-06_084106.JPG,168.0365347,0.0789926670196078,0.012903571,0.030520766,0.30319492,0
C:\opencv\nonwhite\2.5\2.5\2.5_CV040_StoneImage111_2018-07-06_084745.JPG,169.1842468,0.0728163145490196,0.012967857,0.0239027935,0.282542726,0
